O,C,E,A,N,role,business_unit,functional_unit,department,team,supervisor,total_logons,avg_logon_hour,after_hours_logons,weekend_logons,active_months,after_hours_ratio,weekend_ratio
0.07808071436595863,0.7186162576876349,0.8107497810108344,0.6272247386443015,-1.7229260277962912,-0.815592402486522,0.0,-1.7178475143036755,1.703985089305286,1.686897753968962,0.24437536080658542,5.396736272195869,-0.9340822381894621,5.663377353854798,-0.28359768421799764,0.0,1.7173477108266708,-0.3009053237886659
0.2677696651487305,0.7186162576876349,-1.4347212792307722,-0.9135339575413968,-0.5147030069012765,0.15237405284314504,0.0,0.26489430737646713,-0.7937129243343838,0.3204828545518576,0.3445130743273065,0.17104018632775664,-0.7255165337597554,0.30701430105665384,-0.28359768421799764,0.0,0.39909222739404315,-0.3009053237886659
-0.585830613373743,-1.5612576562959786,1.34966283546882,-0.6416353640968617,0.8948905174762407,0.15237405284314504,0.0,0.6614426717124957,-0.7937129243343838,-0.8116894906794576,-0.3278401450261063,-0.5272209285942756,0.4634983704378153,-0.8767123404456983,-0.28359768421799764,0.0,-1.2738765296770558,-0.3009053237886659
0.17292518975734458,1.6305658232810802,-0.6263516975437938,1.4429205189779064,-0.313332503418774,0.15237405284314504,0.0,0.6614426717124957,-0.7937129243343838,1.5697764768760674,-0.8714448755671634,0.17104018632775664,-0.14641082912466855,-0.37362851780719863,-0.28359768421799764,0.0,-0.5628648079218388,-0.3009053237886659
-1.7239643180703743,-1.4700626997366342,1.0802063082398272,0.8991233320888364,-0.5147030069012765,-0.25094530354421624,0.0,-0.5282024212955899,0.8714190847587293,-0.694568213586563,-0.6997802238173559,-0.5272209285942756,-0.22033921695042466,0.30701430105665384,-0.28359768421799764,0.0,1.047367620759094,-0.3009053237886659
0.17292518975734458,0.7186162576876349,0.2718367265528488,-1.366698279948955,0.2907790070287334,-0.492936917376633,0.0,-0.13165405695956142,0.31637508172769163,0.6718466858305416,-1.7011573590245663,-0.5272209285942756,0.5489780688613453,0.27742113501909504,-0.28359768421799764,0.0,0.9893365169981904,-0.3009053237886659
0.8368365174970461,-1.105282873499256,-0.5365328551341296,0.1740604162367432,-1.5215555243137888,-0.4122730460991607,0.0,-0.5282024212955899,0.8714190847587293,-0.7726490649818261,1.6033871871592282,0.10346653004497933,1.4512637744430497,-0.8767123404456983,-0.28359768421799764,0.0,-1.2738765296770558,-0.3009053237886659
-1.8188087934617603,-1.4700626997366342,-0.7161705399534581,-0.5510024996153501,-0.313332503418774,-1.6222311152612445,0.0,-0.13165405695956142,0.8714190847587293,-1.2020937476557731,1.7464410636174013,-0.5272209285942756,1.2157197165648803,-0.8767123404456983,-0.28359768421799764,0.0,-1.2738765296770558,-0.3009053237886659
0.6471475667142743,1.7217607798404249,1.2598439930591556,-1.0041668220229083,-0.313332503418774,1.120340508172812,0.0,-0.9247507856316185,0.8714190847587293,-0.06992140242445799,-0.313534757380289,0.19356473842201574,-0.6843718655353007,0.30701430105665384,-0.28359768421799764,0.0,0.3841550063487656,-0.3009053237886659
1.2162144190625899,1.1745910404843576,0.8107497810108344,1.3522876544963949,-1.3201850208312864,-1.0575840163189387,0.0,-0.5282024212955899,0.31637508172769163,1.0232105171092256,1.0740878442639883,-0.16682809508612992,0.49199160324565944,-0.49200118195743386,-0.28359768421799764,0.0,-0.6452062389339319,-0.3009053237886659
-1.2497419411134445,-0.7405030472618778,0.8107497810108344,1.1710219255333714,0.6935200139937383,-0.492936917376633,0.0,-0.9247507856316185,0.31637508172769163,1.608816902573699,0.8881178048683636,-0.5272209285942756,-1.5880143917269045,0.30701430105665384,-0.28359768421799764,0.0,1.047367620759094,-0.3009053237886659
0.8368365174970461,0.7186162576876349,1.6191193626978126,-1.7292297378750017,1.4990020279237481,0.5556934092305063,0.0,-1.7178475143036755,1.703985089305286,1.257453071295015,-1.543798094920576,0.21608929051627487,-1.1643981871501197,0.30701430105665384,-0.28359768421799764,0.0,0.3694821608972096,-0.3009053237886659
